ID_CLIENTE,SAFRA_REF,INADIMPLENTE
187117706370645370,2021-11-01,0.26
187117706370645370,2021-11-01,0.27
3228830386980584958,2021-07-01,0.12
3228830386980584958,2021-07-01,0.18
3228830386980584958,2021-07-01,0.22
3228830386980584958,2021-08-01,0.31
3228830386980584958,2021-08-01,0.31
3228830386980584958,2021-09-01,0.06
3228830386980584958,2021-09-01,0.06
3228830386980584958,2021-09-01,0.06
3228830386980584958,2021-09-01,0.07
3228830386980584958,2021-10-01,0.06
3228830386980584958,2021-10-01,0.12
1052398277967427422,2021-08-01,0.96
1052398277967427422,2021-10-01,0.28
1052398277967427422,2021-10-01,0.95
1052398277967427422,2021-10-01,0.31
1052398277967427422,2021-11-01,0.3
1052398277967427422,2021-11-01,0.32
1052398277967427422,2021-11-01,0.35
1235244772550233980,2021-07-01,0.26
1235244772550233980,2021-07-01,0.31
1235244772550233980,2021-07-01,0.19
1235244772550233980,2021-07-01,0.2
1235244772550233980,2021-08-01,0.26
1235244772550233980,2021-08-01,0.26
1235244772550233980,2021-08-01,0.23
1235244772550233980,2021-08-01,0.23
1235244772550233980,2021-09-01,0.19
1235244772550233980,2021-09-01,0.19
1235244772550233980,2021-10-01,0.27
1235244772550233980,2021-10-01,0.2
1235244772550233980,2021-10-01,0.2
1235244772550233980,2021-10-01,0.19
1235244772550233980,2021-11-01,0.25
1235244772550233980,2021-11-01,0.25
1235244772550233980,2021-11-01,0.3
1235244772550233980,2021-11-01,0.3
2466177460692220853,2021-08-01,0.18
2466177460692220853,2021-08-01,0.19
3634047863995720708,2021-07-01,0.07
3634047863995720708,2021-07-01,0.07
3634047863995720708,2021-08-01,0.1
3634047863995720708,2021-08-01,0.1
3634047863995720708,2021-08-01,0.18
3634047863995720708,2021-09-01,0.1
3634047863995720708,2021-09-01,0.1
3634047863995720708,2021-09-01,0.06
3634047863995720708,2021-10-01,0.27
3634047863995720708,2021-10-01,0.23
3634047863995720708,2021-10-01,0.28
3634047863995720708,2021-10-01,0.28
3634047863995720708,2021-10-01,0.25
3634047863995720708,2021-10-01,0.25
3382624494518753363,2021-07-01,0.48
3382624494518753363,2021-07-01,0.9
3382624494518753363,2021-07-01,0.45
3382624494518753363,2021-07-01,0.48
3382624494518753363,2021-07-01,0.54
3382624494518753363,2021-07-01,0.48
3382624494518753363,2021-07-01,0.51
3382624494518753363,2021-07-01,0.52
3382624494518753363,2021-08-01,0.67
3382624494518753363,2021-08-01,0.68
3382624494518753363,2021-08-01,0.97
3382624494518753363,2021-08-01,0.71
3382624494518753363,2021-09-01,0.57
3382624494518753363,2021-09-01,0.54
3382624494518753363,2021-09-01,0.99
3382624494518753363,2021-09-01,0.52
3382624494518753363,2021-09-01,0.56
3382624494518753363,2021-09-01,0.43
3382624494518753363,2021-10-01,0.45
3382624494518753363,2021-10-01,0.54
3382624494518753363,2021-11-01,0.52
3382624494518753363,2021-11-01,0.52
3382624494518753363,2021-11-01,0.54
6134696632487351445,2021-07-01,0.46
6134696632487351445,2021-07-01,0.49
6134696632487351445,2021-07-01,0.46
6134696632487351445,2021-07-01,0.34
6134696632487351445,2021-08-01,0.29
6134696632487351445,2021-09-01,0.34
6134696632487351445,2021-09-01,0.35
6134696632487351445,2021-09-01,0.19
6134696632487351445,2021-09-01,0.25
6134696632487351445,2021-10-01,0.23
6134696632487351445,2021-11-01,0.26
6134696632487351445,2021-11-01,0.25
6134696632487351445,2021-11-01,0.26
7436628409157313756,2021-07-01,0.17
7436628409157313756,2021-07-01,0.19
7436628409157313756,2021-07-01,0.19
7436628409157313756,2021-08-01,0.28
7436628409157313756,2021-08-01,0.25
7436628409157313756,2021-08-01,0.3
7436628409157313756,2021-08-01,0.31
7436628409157313756,2021-08-01,0.32
7436628409157313756,2021-09-01,0.19
7436628409157313756,2021-09-01,0.19
7436628409157313756,2021-09-01,0.18
7779268298304613772,2021-07-01,0.52
7779268298304613772,2021-07-01,0.47
7779268298304613772,2021-07-01,0.55
7779268298304613772,2021-08-01,0.63
7779268298304613772,2021-08-01,0.31
7779268298304613772,2021-08-01,0.3
7779268298304613772,2021-08-01,0.31
7779268298304613772,2021-08-01,0.35
7779268298304613772,2021-08-01,0.31
7779268298304613772,2021-08-01,0.31
7779268298304613772,2021-08-01,0.31
7779268298304613772,2021-09-01,0.26
7779268298304613772,2021-10-01,0.18
7779268298304613772,2021-10-01,0.2
7779268298304613772,2021-10-01,0.2
7779268298304613772,2021-10-01,0.18
7779268298304613772,2021-10-01,0.2
7779268298304613772,2021-10-01,0.23
7779268298304613772,2021-11-01,0.44
7779268298304613772,2021-11-01,0.32
7779268298304613772,2021-11-01,0.26
7779268298304613772,2021-11-01,0.27
7779268298304613772,2021-11-01,0.24
7779268298304613772,2021-11-01,0.22
7779268298304613772,2021-11-01,0.33
2493305884832539159,2021-07-01,0.31
2493305884832539159,2021-07-01,0.33
2493305884832539159,2021-08-01,0.34
2493305884832539159,2021-09-01,0.32
2493305884832539159,2021-09-01,0.33
2493305884832539159,2021-10-01,0.29
2493305884832539159,2021-10-01,0.37
4850722092974676955,2021-07-01,0.31
4850722092974676955,2021-07-01,0.25
4850722092974676955,2021-07-01,0.31
4850722092974676955,2021-08-01,0.45
4850722092974676955,2021-08-01,0.51
4850722092974676955,2021-08-01,0.46
4850722092974676955,2021-09-01,0.19
4850722092974676955,2021-09-01,0.15
4850722092974676955,2021-09-01,0.15
4850722092974676955,2021-09-01,0.18
4850722092974676955,2021-10-01,0.13
4850722092974676955,2021-10-01,0.11
4850722092974676955,2021-10-01,0.11
66220087398241662,2021-09-01,0.24
66220087398241662,2021-09-01,0.23
66220087398241662,2021-09-01,0.23
66220087398241662,2021-10-01,0.13
66220087398241662,2021-10-01,0.12
66220087398241662,2021-10-01,0.13
66220087398241662,2021-11-01,0.18
66220087398241662,2021-11-01,0.18
66220087398241662,2021-11-01,0.18
49632905576538927,2021-08-01,0.16
682352428813668634,2021-07-01,0.25
682352428813668634,2021-07-01,0.25
682352428813668634,2021-07-01,0.23
682352428813668634,2021-07-01,0.25
682352428813668634,2021-07-01,0.23
682352428813668634,2021-07-01,0.25
682352428813668634,2021-07-01,0.27
682352428813668634,2021-07-01,0.27
682352428813668634,2021-07-01,0.27
682352428813668634,2021-08-01,0.31
682352428813668634,2021-08-01,0.3
682352428813668634,2021-08-01,0.3
682352428813668634,2021-08-01,0.22
682352428813668634,2021-08-01,0.22
682352428813668634,2021-08-01,0.22
682352428813668634,2021-08-01,0.22
682352428813668634,2021-08-01,0.22
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.41
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.42
682352428813668634,2021-09-01,0.41
682352428813668634,2021-09-01,0.4
682352428813668634,2021-09-01,0.4
682352428813668634,2021-10-01,0.21
682352428813668634,2021-10-01,0.21
682352428813668634,2021-10-01,0.21
682352428813668634,2021-10-01,0.26
682352428813668634,2021-10-01,0.26
682352428813668634,2021-10-01,0.22
682352428813668634,2021-10-01,0.23
682352428813668634,2021-10-01,0.26
682352428813668634,2021-11-01,0.15
682352428813668634,2021-11-01,0.15
682352428813668634,2021-11-01,0.12
682352428813668634,2021-11-01,0.15
682352428813668634,2021-11-01,0.15
682352428813668634,2021-11-01,0.13
682352428813668634,2021-11-01,0.1
682352428813668634,2021-11-01,0.19
682352428813668634,2021-11-01,0.15
5856610998569876318,2021-07-01,0.18
5856610998569876318,2021-07-01,0.19
5856610998569876318,2021-07-01,0.16
5856610998569876318,2021-08-01,0.13
5856610998569876318,2021-10-01,0.34
5856610998569876318,2021-11-01,0.27
1343530446996409207,2021-07-01,0.21
1343530446996409207,2021-07-01,0.22
1343530446996409207,2021-07-01,0.19
1343530446996409207,2021-08-01,0.2
1343530446996409207,2021-08-01,0.16
1343530446996409207,2021-08-01,0.09
1343530446996409207,2021-08-01,0.1
1343530446996409207,2021-08-01,0.1
1343530446996409207,2021-09-01,0.14
1343530446996409207,2021-09-01,0.17
1343530446996409207,2021-09-01,0.14
1343530446996409207,2021-09-01,0.17
1343530446996409207,2021-10-01,0.12
1343530446996409207,2021-10-01,0.23
1343530446996409207,2021-11-01,0.14
1343530446996409207,2021-11-01,0.1
3660744270380078352,2021-07-01,0.4
3660744270380078352,2021-08-01,0.38
3660744270380078352,2021-08-01,0.34
3660744270380078352,2021-08-01,0.34
3660744270380078352,2021-08-01,0.38
3660744270380078352,2021-08-01,0.38
3660744270380078352,2021-09-01,0.37
3660744270380078352,2021-09-01,0.33
3660744270380078352,2021-09-01,0.42
3660744270380078352,2021-09-01,0.38
3660744270380078352,2021-10-01,0.96
3660744270380078352,2021-10-01,0.42
3660744270380078352,2021-10-01,0.44
3660744270380078352,2021-10-01,0.57
3660744270380078352,2021-11-01,0.33
3660744270380078352,2021-11-01,0.33
3660744270380078352,2021-11-01,0.3
3660744270380078352,2021-11-01,0.46
3660744270380078352,2021-11-01,0.3
3660744270380078352,2021-11-01,0.45
3660744270380078352,2021-11-01,0.26
2735662700719640627,2021-07-01,0.42
2735662700719640627,2021-07-01,0.29
2735662700719640627,2021-08-01,0.18
2735662700719640627,2021-09-01,0.56
2735662700719640627,2021-10-01,0.54
2735662700719640627,2021-11-01,0.34
2735662700719640627,2021-11-01,0.32
1000372849175668062,2021-08-01,0.11
1000372849175668062,2021-08-01,0.1
1000372849175668062,2021-08-01,0.8
1000372849175668062,2021-08-01,0.15
1000372849175668062,2021-09-01,0.07
1000372849175668062,2021-10-01,0.08
1000372849175668062,2021-10-01,0.1
1000372849175668062,2021-11-01,0.07
1069093308328204542,2021-07-01,0.12
1069093308328204542,2021-08-01,0.15
1069093308328204542,2021-10-01,0.13
1069093308328204542,2021-10-01,0.16
1069093308328204542,2021-10-01,0.14
1069093308328204542,2021-10-01,0.14
5540361570968095722,2021-08-01,0.15
5540361570968095722,2021-09-01,0.2
5810778736737569699,2021-07-01,0.21
5810778736737569699,2021-07-01,0.27
5810778736737569699,2021-07-01,0.27
5810778736737569699,2021-08-01,0.36
5810778736737569699,2021-08-01,0.66
5810778736737569699,2021-08-01,0.23
5810778736737569699,2021-08-01,0.2
5810778736737569699,2021-11-01,0.52
5810778736737569699,2021-11-01,0.56
5810778736737569699,2021-11-01,0.51
6521201759558790083,2021-07-01,0.1
6521201759558790083,2021-10-01,0.1
6521201759558790083,2021-10-01,0.09
6521201759558790083,2021-10-01,0.09
7451017400765373278,2021-07-01,0.6
7451017400765373278,2021-07-01,0.67
7451017400765373278,2021-07-01,0.53
7451017400765373278,2021-08-01,0.24
7451017400765373278,2021-08-01,0.27
7451017400765373278,2021-08-01,0.77
7451017400765373278,2021-08-01,0.27
7451017400765373278,2021-08-01,0.22
7451017400765373278,2021-08-01,0.37
7451017400765373278,2021-09-01,0.34
7451017400765373278,2021-09-01,0.35
7451017400765373278,2021-10-01,0.38
7451017400765373278,2021-10-01,0.24
7451017400765373278,2021-10-01,0.24
7451017400765373278,2021-10-01,0.24
7451017400765373278,2021-11-01,0.23
7451017400765373278,2021-11-01,0.24
7451017400765373278,2021-11-01,0.24
7451017400765373278,2021-11-01,0.27
9052787288251876909,2021-07-01,0.31
9052787288251876909,2021-07-01,0.1
9052787288251876909,2021-08-01,0.08
9052787288251876909,2021-09-01,0.07
9052787288251876909,2021-09-01,0.09
9052787288251876909,2021-10-01,0.08
9052787288251876909,2021-10-01,0.07
9052787288251876909,2021-10-01,0.09
9052787288251876909,2021-11-01,0.11
9052787288251876909,2021-11-01,0.11
9052787288251876909,2021-11-01,0.15
3807130563335796378,2021-07-01,0.36
3807130563335796378,2021-08-01,0.44
3807130563335796378,2021-08-01,0.55
3807130563335796378,2021-08-01,0.53
3807130563335796378,2021-09-01,0.44
3807130563335796378,2021-10-01,0.37
3807130563335796378,2021-10-01,0.32
6448580780254847411,2021-07-01,0.1
6448580780254847411,2021-07-01,0.1
6448580780254847411,2021-07-01,0.1
6448580780254847411,2021-07-01,0.1
6448580780254847411,2021-10-01,0.11
6448580780254847411,2021-10-01,0.14
6448580780254847411,2021-11-01,0.21
6448580780254847411,2021-11-01,0.46
121658372387044248,2021-07-01,0.7
121658372387044248,2021-07-01,0.63
121658372387044248,2021-07-01,0.6
121658372387044248,2021-08-01,0.3
121658372387044248,2021-08-01,0.3
121658372387044248,2021-08-01,0.3
121658372387044248,2021-10-01,0.38
121658372387044248,2021-10-01,0.38
121658372387044248,2021-10-01,0.7
121658372387044248,2021-11-01,0.68
8596605705893456305,2021-07-01,0.65
8596605705893456305,2021-07-01,0.67
8596605705893456305,2021-07-01,0.67
8596605705893456305,2021-07-01,0.92
8596605705893456305,2021-07-01,0.65
8596605705893456305,2021-08-01,0.67
8596605705893456305,2021-08-01,0.67
8596605705893456305,2021-09-01,0.55
8596605705893456305,2021-09-01,0.88
8596605705893456305,2021-09-01,0.27
8596605705893456305,2021-09-01,0.42
8596605705893456305,2021-09-01,0.55
8596605705893456305,2021-09-01,0.55
8596605705893456305,2021-09-01,0.55
8596605705893456305,2021-09-01,0.58
8596605705893456305,2021-09-01,0.58
8596605705893456305,2021-09-01,0.58
8596605705893456305,2021-09-01,0.41
8596605705893456305,2021-09-01,0.58
8596605705893456305,2021-10-01,0.72
8596605705893456305,2021-10-01,0.65
8596605705893456305,2021-10-01,0.72
8596605705893456305,2021-10-01,0.72
8596605705893456305,2021-10-01,0.71
8596605705893456305,2021-10-01,0.71
8596605705893456305,2021-11-01,0.76
8596605705893456305,2021-11-01,0.37
8596605705893456305,2021-11-01,0.31
8596605705893456305,2021-11-01,0.3
511305041047444825,2021-07-01,0.27
511305041047444825,2021-07-01,0.17
511305041047444825,2021-07-01,0.19
511305041047444825,2021-08-01,0.18
511305041047444825,2021-09-01,0.9
511305041047444825,2021-09-01,0.22
511305041047444825,2021-09-01,0.22
511305041047444825,2021-09-01,0.22
511305041047444825,2021-10-01,0.19
511305041047444825,2021-10-01,0.16
511305041047444825,2021-10-01,0.2
511305041047444825,2021-10-01,0.17
511305041047444825,2021-11-01,0.44
7665801401860589626,2021-07-01,0.35
7665801401860589626,2021-09-01,0.29
7665801401860589626,2021-10-01,0.32
2128970218770090704,2021-07-01,0.91
2128970218770090704,2021-07-01,0.2
2128970218770090704,2021-07-01,0.18
2128970218770090704,2021-07-01,0.18
2128970218770090704,2021-07-01,0.21
2128970218770090704,2021-07-01,0.19
2128970218770090704,2021-08-01,0.17
2128970218770090704,2021-08-01,0.29
2128970218770090704,2021-08-01,0.17
2128970218770090704,2021-08-01,0.14
2128970218770090704,2021-08-01,0.16
2128970218770090704,2021-09-01,0.28
2128970218770090704,2021-09-01,0.2
2128970218770090704,2021-09-01,0.19
2128970218770090704,2021-09-01,0.2
2128970218770090704,2021-09-01,0.2
2128970218770090704,2021-09-01,0.28
2128970218770090704,2021-09-01,0.21
2128970218770090704,2021-09-01,0.22
2128970218770090704,2021-09-01,0.19
2128970218770090704,2021-09-01,0.24
2128970218770090704,2021-09-01,0.18
2128970218770090704,2021-10-01,0.26
2128970218770090704,2021-10-01,0.26
2128970218770090704,2021-10-01,0.32
2128970218770090704,2021-10-01,0.26
2128970218770090704,2021-10-01,0.33
2128970218770090704,2021-10-01,0.34
2128970218770090704,2021-10-01,0.3
2128970218770090704,2021-11-01,0.42
5547032541615425352,2021-09-01,0.26
5547032541615425352,2021-11-01,0.31
1637960623843047520,2021-07-01,0.52
1637960623843047520,2021-07-01,0.57
1637960623843047520,2021-07-01,0.81
1637960623843047520,2021-07-01,0.52
1637960623843047520,2021-07-01,0.35
1637960623843047520,2021-07-01,0.84
1637960623843047520,2021-07-01,0.35
1637960623843047520,2021-07-01,0.35
1637960623843047520,2021-07-01,0.35
1637960623843047520,2021-07-01,0.34
1637960623843047520,2021-08-01,0.35
1637960623843047520,2021-08-01,0.55
1637960623843047520,2021-08-01,0.35
1637960623843047520,2021-08-01,0.35
1637960623843047520,2021-08-01,0.92
1637960623843047520,2021-09-01,0.87
1637960623843047520,2021-09-01,0.57
1637960623843047520,2021-09-01,0.36
1637960623843047520,2021-09-01,0.3
1637960623843047520,2021-10-01,0.25
1637960623843047520,2021-10-01,0.52
1637960623843047520,2021-10-01,0.3
86110062990790869,2021-07-01,0.11
86110062990790869,2021-07-01,0.16
86110062990790869,2021-08-01,0.35
86110062990790869,2021-08-01,0.35
86110062990790869,2021-09-01,0.81
86110062990790869,2021-09-01,0.12
86110062990790869,2021-09-01,0.12
86110062990790869,2021-09-01,0.21
86110062990790869,2021-10-01,0.21
86110062990790869,2021-10-01,0.2
5613825020130267729,2021-07-01,0.16
5613825020130267729,2021-07-01,0.18
5613825020130267729,2021-07-01,0.15
5613825020130267729,2021-08-01,0.14
5613825020130267729,2021-08-01,0.15
5613825020130267729,2021-08-01,0.15
5613825020130267729,2021-08-01,0.13
5613825020130267729,2021-09-01,0.08
5613825020130267729,2021-09-01,0.09
5613825020130267729,2021-09-01,0.09
5613825020130267729,2021-09-01,0.09
5613825020130267729,2021-10-01,0.45
5613825020130267729,2021-10-01,0.45
5613825020130267729,2021-10-01,0.45
5613825020130267729,2021-11-01,0.08
8529899700094903171,2021-07-01,0.24
8529899700094903171,2021-07-01,0.29
8529899700094903171,2021-07-01,0.23
8529899700094903171,2021-07-01,0.23
8529899700094903171,2021-07-01,0.24
8529899700094903171,2021-07-01,0.23
8529899700094903171,2021-07-01,0.23
8529899700094903171,2021-07-01,0.31
8529899700094903171,2021-07-01,0.31
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.33
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.33
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.33
8529899700094903171,2021-07-01,0.3
8529899700094903171,2021-07-01,0.32
8529899700094903171,2021-08-01,0.23
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.19
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.22
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.19
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.19
8529899700094903171,2021-08-01,0.21
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.12
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.19
8529899700094903171,2021-08-01,0.08
8529899700094903171,2021-08-01,0.12
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.19
8529899700094903171,2021-08-01,0.08
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-08-01,0.18
8529899700094903171,2021-09-01,0.11
8529899700094903171,2021-09-01,0.13
8529899700094903171,2021-09-01,0.13
8529899700094903171,2021-09-01,0.12
8529899700094903171,2021-09-01,0.13
8529899700094903171,2021-09-01,0.12
8529899700094903171,2021-09-01,0.11
8529899700094903171,2021-09-01,0.11
8529899700094903171,2021-09-01,0.11
8529899700094903171,2021-09-01,0.11
8529899700094903171,2021-09-01,0.12
8529899700094903171,2021-09-01,0.09
8529899700094903171,2021-09-01,0.07
8529899700094903171,2021-09-01,0.1
8529899700094903171,2021-09-01,0.1
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.1
8529899700094903171,2021-09-01,0.09
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-09-01,0.1
8529899700094903171,2021-09-01,0.08
8529899700094903171,2021-10-01,0.07
8529899700094903171,2021-10-01,0.08
8529899700094903171,2021-10-01,0.08
8529899700094903171,2021-10-01,0.07
8529899700094903171,2021-10-01,0.07
8529899700094903171,2021-10-01,0.08
8529899700094903171,2021-10-01,0.08
8529899700094903171,2021-10-01,0.08
8529899700094903171,2021-10-01,0.07
8529899700094903171,2021-10-01,0.12
8529899700094903171,2021-10-01,0.1
8529899700094903171,2021-10-01,0.1
8529899700094903171,2021-10-01,0.1
8529899700094903171,2021-10-01,0.11
8529899700094903171,2021-10-01,0.14
8529899700094903171,2021-10-01,0.11
8529899700094903171,2021-10-01,0.12
8529899700094903171,2021-10-01,0.11
8529899700094903171,2021-10-01,0.12
8529899700094903171,2021-11-01,0.4
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.4
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.4
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.41
8529899700094903171,2021-11-01,0.48
8529899700094903171,2021-11-01,0.47
8529899700094903171,2021-11-01,0.48
8529899700094903171,2021-11-01,0.48
8529899700094903171,2021-11-01,0.53
8529899700094903171,2021-11-01,0.48
1308019675417057675,2021-07-01,0.25
1308019675417057675,2021-07-01,0.25
1308019675417057675,2021-07-01,0.35
1308019675417057675,2021-07-01,0.35
1308019675417057675,2021-08-01,0.35
1308019675417057675,2021-08-01,0.25
1308019675417057675,2021-08-01,0.25
1308019675417057675,2021-09-01,0.88
1308019675417057675,2021-09-01,0.25
1308019675417057675,2021-09-01,0.25
1308019675417057675,2021-09-01,0.3
1308019675417057675,2021-10-01,0.25
1308019675417057675,2021-10-01,0.28
1308019675417057675,2021-10-01,0.25
1308019675417057675,2021-10-01,0.28
1308019675417057675,2021-10-01,0.27
1308019675417057675,2021-10-01,0.28
1308019675417057675,2021-11-01,0.52
1308019675417057675,2021-11-01,0.52
5460280878923715699,2021-07-01,0.33
5460280878923715699,2021-08-01,0.48
5460280878923715699,2021-08-01,0.69
5460280878923715699,2021-08-01,0.5
5460280878923715699,2021-08-01,0.4
5460280878923715699,2021-09-01,0.47
5460280878923715699,2021-09-01,0.47
5460280878923715699,2021-09-01,0.47
5460280878923715699,2021-10-01,0.85
5460280878923715699,2021-11-01,0.36
5460280878923715699,2021-11-01,0.29
5460280878923715699,2021-11-01,0.33
8662923640484889291,2021-07-01,0.2
8662923640484889291,2021-07-01,0.2
8662923640484889291,2021-07-01,0.22
6987942592445950913,2021-07-01,0.14
6987942592445950913,2021-07-01,0.16
6987942592445950913,2021-07-01,0.17
6987942592445950913,2021-07-01,0.17
6987942592445950913,2021-08-01,0.23
6987942592445950913,2021-08-01,0.13
6987942592445950913,2021-08-01,0.18
6987942592445950913,2021-09-01,0.19
6987942592445950913,2021-09-01,0.12
6987942592445950913,2021-09-01,0.22
6987942592445950913,2021-09-01,0.21
6987942592445950913,2021-09-01,0.19
6987942592445950913,2021-10-01,0.34
6987942592445950913,2021-10-01,0.69
6987942592445950913,2021-10-01,0.31
6987942592445950913,2021-10-01,0.33
6987942592445950913,2021-10-01,0.29
6987942592445950913,2021-11-01,0.23
6987942592445950913,2021-11-01,0.67
6987942592445950913,2021-11-01,0.17
6987942592445950913,2021-11-01,0.17
6987942592445950913,2021-11-01,0.25
7085295800541340563,2021-07-01,0.24
7085295800541340563,2021-07-01,0.41
7085295800541340563,2021-07-01,0.11
7085295800541340563,2021-07-01,0.41
7085295800541340563,2021-07-01,0.23
7085295800541340563,2021-08-01,0.84
7085295800541340563,2021-08-01,0.37
7085295800541340563,2021-08-01,0.45
7085295800541340563,2021-08-01,0.13
7085295800541340563,2021-08-01,0.13
7085295800541340563,2021-08-01,0.25
7085295800541340563,2021-09-01,0.86
7085295800541340563,2021-09-01,0.53
7085295800541340563,2021-10-01,0.38
7085295800541340563,2021-10-01,0.48
7085295800541340563,2021-10-01,0.55
7085295800541340563,2021-10-01,0.23
7085295800541340563,2021-10-01,0.44
7085295800541340563,2021-10-01,0.54
7085295800541340563,2021-10-01,0.45
7085295800541340563,2021-11-01,0.49
7085295800541340563,2021-11-01,0.42
7085295800541340563,2021-11-01,0.42
7085295800541340563,2021-11-01,0.46
7085295800541340563,2021-11-01,0.5
7930644815080409701,2021-07-01,0.38
7930644815080409701,2021-09-01,0.21
4831939798545673038,2021-08-01,0.07
4831939798545673038,2021-08-01,0.24
4831939798545673038,2021-10-01,0.11
8313765100460016738,2021-07-01,0.61
8313765100460016738,2021-07-01,0.56
8313765100460016738,2021-09-01,0.64
8313765100460016738,2021-10-01,0.7
8313765100460016738,2021-10-01,0.68
8313765100460016738,2021-10-01,0.69
8313765100460016738,2021-10-01,0.68
8313765100460016738,2021-10-01,0.9
8313765100460016738,2021-10-01,0.61
8313765100460016738,2021-11-01,0.65
8313765100460016738,2021-11-01,0.58
2022367282554149730,2021-07-01,0.25
2022367282554149730,2021-07-01,0.21
2022367282554149730,2021-07-01,0.25
2022367282554149730,2021-07-01,0.22
2022367282554149730,2021-07-01,0.26
2022367282554149730,2021-07-01,0.22
2022367282554149730,2021-07-01,0.22
2022367282554149730,2021-08-01,0.14
2022367282554149730,2021-08-01,0.17
2022367282554149730,2021-08-01,0.14
2022367282554149730,2021-08-01,0.17
2022367282554149730,2021-08-01,0.7
2022367282554149730,2021-08-01,0.16
2022367282554149730,2021-08-01,0.11
2022367282554149730,2021-08-01,0.12
2022367282554149730,2021-08-01,0.11
2022367282554149730,2021-08-01,0.12
2022367282554149730,2021-08-01,0.12
2022367282554149730,2021-09-01,0.16
2022367282554149730,2021-09-01,0.13
2022367282554149730,2021-09-01,0.21
2022367282554149730,2021-09-01,0.19
2022367282554149730,2021-09-01,0.21
2022367282554149730,2021-09-01,0.19
2022367282554149730,2021-09-01,0.21
2022367282554149730,2021-10-01,0.17
2022367282554149730,2021-10-01,0.15
2022367282554149730,2021-10-01,0.15
2022367282554149730,2021-10-01,0.19
2022367282554149730,2021-10-01,0.15
2022367282554149730,2021-10-01,0.15
2022367282554149730,2021-10-01,0.11
2022367282554149730,2021-10-01,0.1
2022367282554149730,2021-10-01,0.1
2022367282554149730,2021-10-01,0.13
2022367282554149730,2021-10-01,0.13
2022367282554149730,2021-11-01,0.04
2022367282554149730,2021-11-01,0.07
2022367282554149730,2021-11-01,0.09
2022367282554149730,2021-11-01,0.04
2022367282554149730,2021-11-01,0.04
2022367282554149730,2021-11-01,0.08
2022367282554149730,2021-11-01,0.04
8350724667410677464,2021-07-01,0.3
8350724667410677464,2021-07-01,0.26
8350724667410677464,2021-07-01,0.27
8350724667410677464,2021-07-01,0.3
8350724667410677464,2021-07-01,0.27
8350724667410677464,2021-07-01,0.27
8350724667410677464,2021-08-01,0.8
8350724667410677464,2021-08-01,0.21
8350724667410677464,2021-08-01,0.23
8350724667410677464,2021-08-01,0.23
8350724667410677464,2021-08-01,0.23
8350724667410677464,2021-09-01,0.82
8350724667410677464,2021-09-01,0.28
8350724667410677464,2021-09-01,0.25
8350724667410677464,2021-09-01,0.25
8350724667410677464,2021-09-01,0.27
8350724667410677464,2021-09-01,0.23
8350724667410677464,2021-10-01,0.85
8350724667410677464,2021-10-01,0.25
8350724667410677464,2021-11-01,0.22
8350724667410677464,2021-11-01,0.21
6486277549325701534,2021-08-01,0.31
6486277549325701534,2021-08-01,0.31
